mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53404019,12,12102,2021,05,2,2,1799
53404026,12,12102,2021,05,0,0,4715
53404026,12,12102,2021,05,0,1,5493
53404026,12,12102,2021,05,0,2,5279
53404026,12,12102,2021,05,1,0,3732
53404026,12,12102,2021,05,1,1,4881
53404026,12,12102,2021,05,1,2,4518
53404026,12,12102,2021,05,2,0,4144
53404026,12,12102,2021,05,2,1,5138
53404026,12,12102,2021,05,2,2,4837
53404027,12,12102,2021,05,0,0,6594
53404027,12,12102,2021,05,0,1,8248
53404027,12,12102,2021,05,0,2,7511
53404027,12,12102,2021,05,1,0,5627
53404027,12,12102,2021,05,1,1,7739
53404027,12,12102,2021,05,1,2,6592
53404027,12,12102,2021,05,2,0,6033
53404027,12,12102,2021,05,2,1,7952
53404027,12,12102,2021,05,2,2,6978
53404028,12,12102,2021,05,0,0,901
53404028,12,12102,2021,05,0,1,225
53404028,12,12102,2021,05,0,2,518
53404028,12,12102,2021,05,1,0,1420
53404028,12,12102,2021,05,1,1,524
53404028,12,12102,2021,05,1,2,866
53404028,12,12102,2021,05,2,0,1203
53404028,12,12102,2021,05,2,1,398
53404028,12,12102,2021,05,2,2,720
53404029,12,12102,2021,05,0,0,1448
53404029,12,12102,2021,05,0,1,1167
53404029,12,12102,2021,05,0,2,1323
53404029,12,12102,2021,05,1,0,2488
53404029,12,12102,2021,05,1,1,1429
53404029,12,12102,2021,05,1,2,2025
53404029,12,12102,2021,05,2,0,2052
53404029,12,12102,2021,05,2,1,1319
53404029,12,12102,2021,05,2,2,1731
53404038,12,12102,2021,05,0,0,829
53404038,12,12102,2021,05,0,1,902
53404038,12,12102,2021,05,0,2,887
53404038,12,12102,2021,05,1,0,1015
53404038,12,12102,2021,05,1,1,967
53404038,12,12102,2021,05,1,2,962
53404038,12,12102,2021,05,2,0,937
53404038,12,12102,2021,05,2,1,940
53404038,12,12102,2021,05,2,2,931
53404039,12,12102,2021,05,0,0,2635
53404039,12,12102,2021,05,0,1,2983
53404039,12,12102,2021,05,0,2,2782
53404039,12,12102,2021,05,1,0,2239
53404039,12,12102,2021,05,1,1,2883
53404039,12,12102,2021,05,1,2,2486
53404039,12,12102,2021,05,2,0,2405
53404039,12,12102,2021,05,2,1,2925
53404039,12,12102,2021,05,2,2,2610
53404048,12,12102,2021,05,0,0,2882
53404048,12,12102,2021,05,0,1,3424
